id,occurrence_id,last_modified,callnumber,title,scientificname,collector,collecting_date,latitude,longitude,datum,geographic_continent,geographic_country,geographic_stateprovince,geographic_county,geographic_municipality,geographic_locality,common_name,type,format,era,geographic_culture,identified_by,identification_references,previous_identifications,associated_references
2902505,urn:uuid:72a8a12e-7a60-4c9a-85b3-ee4c820a5f4c,2016-03-07T11:41:34.000Z,YPM IZ 038217,Isopoda; YPM IZ 038217; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Isopoda,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,isopods; malacostracans; crustaceans; arthropods; animals,,,,,,,Isopoda,
2902660,urn:uuid:1f4f46fd-fa75-4575-98f8-322783bfffa5,2016-03-06T17:10:26.000Z,YPM IZ 038226,Isopoda; YPM IZ 038226; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven; Savin Rock; Addison E. Verrill; 1873-05-05,Isopoda,Addison E. Verrill,1873-05-05,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,West Haven,Savin Rock,isopods; malacostracans; crustaceans; arthropods; animals,,,,,,,Isopoda,
2952577,urn:uuid:cf902143-2e8e-4e57-937a-1e58a4e8a1a4,2019-01-11T23:19:15.000Z,YPM IZ 007598.CR,"Jaera marina; YPM IZ 007598.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; 3/4 tide, among grassroots; Verrill, A. E.; 1874-06-01",Jaera marina,"Verrill, A. E.",1874-06-01,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock","3/4 tide, among grassroots",isopods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Jaera marina,Det. by: Eric A. Lazo-Wasem 1983
2952753,urn:uuid:45c3df08-3edc-4006-b564-b8aab340e93b,2019-01-11T23:19:15.000Z,YPM IZ 007789.CR,"Jaera marina; YPM IZ 007789.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; in pools; Verrill, A. E.; 1874-09-29",Jaera marina,"Verrill, A. E.",1874-09-29,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",in pools,isopods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Jaera marina,Det. by: Eric A. Lazo-Wasem 1983
2890088,urn:uuid:b2b77384-3999-407f-8e60-aa3188512997,2016-03-08T09:58:26.000Z,YPM IZ 015161.GP,Lacuna vincta; YPM IZ 015161.GP; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; South End; Addison E. Verrill; 1874-11,Lacuna vincta,Addison E. Verrill,1874-11,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,South End,snails and slugs; molluscs; animals,,,,,Addison E. Verrill,,Lacuna vincta,Det. by: Addison E. Verrill
2884986,urn:uuid:15ec9376-c711-4a64-846d-23daf6c10f82,2016-03-06T17:10:26.000Z,YPM IZ 050600,Lacuna vincta; YPM IZ 050600; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Thimble Islands; Addison E. Verrill; 1874,Lacuna vincta,Addison E. Verrill,2/16/1905,,,,North America,USA,Connecticut,New Haven County,Thimble Islands,,snails and slugs; molluscs; animals,,,,,,,Lacuna vincta,
2926364,urn:uuid:d3026dcb-0073-4668-b3e4-0665512bc385,2016-03-09T10:37:09.000Z,YPM IZ 000408.AN,Lepidonotus squamatus; YPM IZ 000408.AN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill; 1865-02,Lepidonotus squamatus,Addison E. Verrill,1865-02,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,Addison E. Verrill,,Lepidonotus squamatus,Det. by: Addison E. Verrill
2908425,urn:uuid:2b993ca6-8ac8-477d-802e-05b52e923610,2016-03-06T17:10:26.000Z,YPM IZ 027211,"Lepidonotus squamatus; YPM IZ 027211; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Addison E. Verrill; 1873",Lepidonotus squamatus,Addison E. Verrill,2/15/1905,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",,marine bristleworms; segmented worms; animals,,,,,,,Lepidonotus squamatus,
2908433,urn:uuid:eb8801d6-ca9a-4f81-89dd-997a74d8400c,2016-03-09T10:37:09.000Z,YPM IZ 027214,"Lepidonotus squamatus; YPM IZ 027214; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Outer Island; Addison E. Verrill; 1894-10",Lepidonotus squamatus,Addison E. Verrill,1894-10,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",Outer Island,marine bristleworms; segmented worms; animals,,,,,,,Lepidonotus squamatus,
2908481,urn:uuid:f94847e8-c47f-4011-9a96-c89899d0ca57,2016-03-09T10:37:09.000Z,YPM IZ 027231,"Lepidonotus squamatus; YPM IZ 027231; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Guilford, Falkner Island; Addison E. Verrill; 1873-10-02",Lepidonotus squamatus,Addison E. Verrill,1873-10-02,41.32137348,-72.69292233,WGS84,North America,USA,Connecticut,New Haven County,"Guilford, Falkner Island",,marine bristleworms; segmented worms; animals,,,,,,,Lepidonotus squamatus,
2927183,urn:uuid:2edcecd9-18e8-492d-a043-8e80b5a92a93,2016-03-06T17:10:26.000Z,YPM IZ 001525.AN,"Lepidonotus sublevis; YPM IZ 001525.AN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Guilford, Falkner Island; Addison E. Verrill; 1873-10-02",Lepidonotus sublevis,Addison E. Verrill,1873-10-02,41.32137348,-72.69292233,WGS84,North America,USA,Connecticut,New Haven County,"Guilford, Falkner Island",,marine bristleworms; segmented worms; animals,,,,,Marian H. Pettibone,,Lepidonotus sublevis,Det. by: Marian H. Pettibone
2927185,urn:uuid:675ac073-3871-4981-8438-82deb641a6bd,2017-06-07T09:45:59.000Z,YPM IZ 001527.AN,"Lepidonotus sublevis; YPM IZ 001527.AN (SYNTYPE); North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Verrill, A. E.; 1865-05",Lepidonotus sublevis,"Verrill, A. E.",1865-05,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,"Verrill, Addison E. 1873. Report upon the invertebrate animals of Vineyard Sound and the adjacent waters, with an account of the physical characters of the region. Rept. U.S. Fish Comm. (1871-1872):.",Lepidonotus sublevis|Lepidonotus sublevis,"Det. by: Marian H. Pettibone|SYNTYPE. See: Verrill, Addison E. 1873. Report upon the invertebrate animals of Vineyard Sound and the adjacent waters, with an account of the physical characters of the region. Rept. U.S. Fish Comm. (1871-1872):."
2927186,urn:uuid:c9b80cbc-711b-4b2c-9db9-b0b82f1df64a,2016-03-09T10:37:09.000Z,YPM IZ 001528.AN,Lepidonotus sublevis; YPM IZ 001528.AN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Lepidonotus sublevis,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,Marian H. Pettibone,,Lepidonotus sublevis,Det. by: Marian H. Pettibone
2927187,urn:uuid:9ef0cad8-8089-4017-ae9d-4d22e7f207a3,2016-03-08T09:58:26.000Z,YPM IZ 001529.AN,Lepidonotus sublevis; YPM IZ 001529.AN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven; Savin Rock; Addison E. Verrill; 1872-05,Lepidonotus sublevis,Addison E. Verrill,1872-05,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,West Haven,Savin Rock,marine bristleworms; segmented worms; animals,,,,,Marian H. Pettibone,,Lepidonotus sublevis|Lepidonotus sublevis,Det. by: Marian H. Pettibone|Det. by: Addison E. Verrill
2927191,urn:uuid:7b984ad9-5788-4f70-9829-59ba5346ee91,2016-03-07T11:41:34.000Z,YPM IZ 001533.AN,"Lepidonotus sublevis; YPM IZ 001533.AN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, South End; Addison E. Verrill; 1875-11",Lepidonotus sublevis,Addison E. Verrill,1875-11,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,"New Haven, South End",,marine bristleworms; segmented worms; animals,,,,,Marian H. Pettibone,,Lepidonotus sublevis|Lepidonotus sublevis,Det. by: Marian H. Pettibone|Det. by: Addison E. Verrill
4356902,urn:uuid:c4c87d1d-50df-42a0-b787-8a8ae4012399,2018-09-18T23:25:47.000Z,YPM IZ 095807,"Lepidonotus sublevis; YPM IZ 095807; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Verrill, A. E.; 1877",Lepidonotus sublevis,"Verrill, A. E.",2/19/1905,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",,marine bristleworms; segmented worms; animals,,,,,Addison E. Verrill,,Lepidonotus sublevis,Det. by: Addison E. Verrill
2947322,urn:uuid:d39a4807-3a25-43de-9a99-7f75442ead60,2019-02-12T23:18:56.000Z,YPM IZ 000126.CR,Leptocheirus pinguis; YPM IZ 000126.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; A. E. Verrill and class; 1866,Leptocheirus pinguis,A. E. Verrill and class,2/8/1905,,,,North America,USA,Connecticut,,,,gammaridean amphipods; amphipods; malacostracans; crustaceans; arthropods; animals,,,,,,,Leptocheirus pinguis,
2953036,urn:uuid:a4d23297-0095-4a52-82f5-51fd07cdeffb,2019-01-11T23:19:15.000Z,YPM IZ 008257.CR,"Leptocheirus pinguis; YPM IZ 008257.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Verrill, A. E.",Leptocheirus pinguis,"Verrill, A. E.",,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,gammaridean amphipods; amphipods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Leptocheirus pinguis,Det. by: Eric A. Lazo-Wasem 1986
4470295,urn:uuid:3189d090-7f8f-4211-91df-888461b0fb9f,2018-02-01T15:36:12.000Z,YPM IZ 102196,"Leptocheirus pinguis; YPM IZ 102196; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New London County; Noank; Verrill, A. E.; 1874",Leptocheirus pinguis,"Verrill, A. E.",2/16/1905,41.35785047,-72.02754388,WGS84,North America,USA,Connecticut,New London County,Noank,,gammaridean amphipods; amphipods; malacostracans; crustaceans; arthropods; animals,,,,,,,Leptocheirus pinguis,
4340853,urn:uuid:26836576-a05e-435f-9bc3-0456b8cf3d0d,2018-03-24T23:18:18.000Z,YPM IZ 093895,"Leptosynapta tenuis; YPM IZ 093895; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Verrill, A. E.",Leptosynapta tenuis,"Verrill, A. E.",,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,sea cucumbers; echinoderms; animals,,,,,,,Leptosynapta tenuis|Leptosynapta girardii,|Det. by: Addison E. Verrill
2947283,urn:uuid:79512c27-921b-490b-8156-3af06d19c637,2019-02-12T23:18:56.000Z,YPM IZ 000087.CR,Libinia canaliculata; YPM IZ 000087.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; A. E. Verrill and class; 1865,Libinia canaliculata,A. E. Verrill and class,2/7/1905,,,,North America,USA,Connecticut,,,,crabs; crabs and shrimps; malacostracans; crustaceans; arthropods; animals,,,,,,,Libinia canaliculata,
2947284,urn:uuid:f179868d-8ca9-4aaa-8442-41c2964c7eaa,2019-02-12T23:18:56.000Z,YPM IZ 000088.CR,Libinia emarginata; YPM IZ 000088.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; A. E. Verrill and class; 1865,Libinia emarginata,A. E. Verrill and class,2/7/1905,,,,North America,USA,Connecticut,,,,crabs; crabs and shrimps; malacostracans; crustaceans; arthropods; animals,,,,,,,Libinia emarginata|Libinia canaliculata,|
2947293,urn:uuid:75166ee0-0a08-4f56-a21e-91d9b02d007d,2019-02-12T23:18:56.000Z,YPM IZ 000097.CR,Libinia emarginata; YPM IZ 000097.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; A. E. Verrill and class; 1865,Libinia emarginata,A. E. Verrill and class,2/7/1905,,,,North America,USA,Connecticut,,,,crabs; crabs and shrimps; malacostracans; crustaceans; arthropods; animals,,,,,,,Libinia emarginata,
2947741,urn:uuid:eecba0a1-f41c-4ee0-a354-b993ade4b605,2019-02-12T23:18:56.000Z,YPM IZ 000502.CR,Limulus; YPM IZ 000502.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; A. E. Verrill and class,Limulus,A. E. Verrill and class,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,horseshoe crabs; arthropods; animals,,,,,,,Limulus,
2894202,urn:uuid:dae2539c-d218-4429-9d92-0d282536793f,2017-06-13T23:18:43.000Z,YPM IZ 000006.NM,"Lineus socialis; YPM IZ 000006.NM; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; (and South End); Verrill, A. E.; 1866-12",Lineus socialis,"Verrill, A. E.",1866-12,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",(and South End),anoplan nemertines; ribbon worms; animals,,,,,,,Lineus socialis,
2876918,urn:uuid:c6ab0b54-1bcd-47e6-b55c-c081f9d6da56,2019-02-12T23:18:56.000Z,YPM IZ 000128.GP,Littorina obtusata; YPM IZ 000128.GP; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; A. E. Verrill and class; 1865,Littorina obtusata,A. E. Verrill and class,2/7/1905,,,,North America,USA,Connecticut,,,,snails and slugs; molluscs; animals,,,,,,,Littorina obtusata|Littorina palliata,|
2928518,urn:uuid:4a3e4c57-5fd8-4c5e-879d-6840e733483e,2018-03-04T00:09:49.000Z,YPM IZ 002733.AN,"Lumbriconereis tenuis; YPM IZ 002733.AN (SYNTYPE); North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Stony Creek; Verrill, A. E.; 1872-05",Lumbriconereis tenuis,"Verrill, A. E.",1872-05,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,Stony Creek,,marine bristleworms; segmented worms; animals,,,,,,"Verrill, Addison E. 1873. Report upon the invertebrate animals of Vineyard Sound and the adjacent waters, with an account of the physical characters of the region. Rept. U.S. Fish Comm. (1871-1872):.",Lumbrineris tenuis|Lumbriconereis tenuis,"HYPOTYPE. See: Hartman, Olga. 1942. A review of the types of polychaetous annelids at the Peabody Museum of Natural History, Yale University. Bulletin of the Bingham Oceanographic Collection. 8: 1-98.|SYNTYPE. See: Verrill, Addison E. 1873. Report upon the invertebrate animals of Vineyard Sound and the adjacent waters, with an account of the physical characters of the region. Rept. U.S. Fish Comm. (1871-1872):."
2926313,urn:uuid:30273e32-418b-4f4c-a7ae-71b6561faad2,2015-12-03T18:03:03.000Z,YPM IZ 000262.AN,Lumbricus foetidus; YPM IZ 000262.AN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill; 1870-10,Lumbricus foetidus,Addison E. Verrill,1870-10,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,earthworms and relatives; segmented worms; animals,,,,,,,Lumbricus foetidus,
2922402,urn:uuid:3ec62ef6-86c2-4d3e-8c09-3dc6d73df6e3,2016-03-06T17:10:26.000Z,YPM IZ 044030,"Lumbrineris tenuis; YPM IZ 044030; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Addison E. Verrill; 1877",Lumbrineris tenuis,Addison E. Verrill,2/19/1905,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",,marine bristleworms; segmented worms; animals,,,,,,,Lumbrineris tenuis|Lumbrinereis tenuis,|Det. by: Addison E. Verrill
2922405,urn:uuid:25c0234d-661d-484e-99f2-ed586b0e5ef1,2016-03-06T17:10:26.000Z,YPM IZ 044032,"Lumbrineris tenuis; YPM IZ 044032; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Addison E. Verrill; 1877-10",Lumbrineris tenuis,Addison E. Verrill,1877-10,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",,marine bristleworms; segmented worms; animals,,,,,,,Lumbrineris tenuis|Lumbrinereis tenuis,|Det. by: Addison E. Verrill
2926821,urn:uuid:0e0a9af9-fdd9-4219-beef-d8c3f7b4289d,2016-03-06T17:10:26.000Z,YPM IZ 045176,Lunatia heros; YPM IZ 045176; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Lunatia heros,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,snails and slugs; molluscs; animals,,,,,,,Lunatia heros,
2926822,urn:uuid:d565ce67-4054-4298-94b0-938e95f298d8,2016-03-09T10:37:09.000Z,YPM IZ 045177,Lunatia heros; YPM IZ 045177; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Lunatia heros,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,snails and slugs; molluscs; animals,,,,,,,Lunatia heros,
2926374,urn:uuid:2560026c-2754-46c2-bb61-a9c158e512e4,2015-12-03T18:03:03.000Z,YPM IZ 000414.AN,Macrobdella decora; YPM IZ 000414.AN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill; 1835/1845,Macrobdella decora,Addison E. Verrill,1835/1845,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,leeches; segmented worms; animals,,,,,,,Macrobdella decora,
2901444,urn:uuid:9fa43706-11dd-4e90-990a-817e43859536,2018-03-04T00:09:49.000Z,YPM IZ 037829,"Malacobdella mercenaria; YPM IZ 037829 (SYNTYPE); North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Verrill, A. E.; 1871-10",Malacobdella mercenaria,"Verrill, A. E.",1871-10,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,enoplan nemertines; ribbon worms; animals,,,,,,"Verrill, Addison E. 1873. Report upon the invertebrate animals of Vineyard Sound and the adjacent waters, with an account of the physical characters of the region. Rept. U.S. Fish Comm. (1871-1872):.",Malacobdella mercenaria,"SYNTYPE. See: Verrill, Addison E. 1873. Report upon the invertebrate animals of Vineyard Sound and the adjacent waters, with an account of the physical characters of the region. Rept. U.S. Fish Comm. (1871-1872):."
2926543,urn:uuid:380fda93-b06e-4840-8cbb-bcea0e8b6e66,2018-03-04T00:09:49.000Z,YPM IZ 000792.AN,"Maldane elongata; YPM IZ 000792.AN (SYNTYPE); North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven; Savin Rock; Verrill, A. E.; 1872-05",Maldane elongata,"Verrill, A. E.",1872-05,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,West Haven,Savin Rock,marine bristleworms; segmented worms; animals,,,,,Addison E. Verrill,,Maldane elongata,SYNTYPE. Det. by: Addison E. Verrill
2922779,urn:uuid:7fc2b859-35d6-4ba3-a5ff-41d38961db30,2016-03-07T11:41:34.000Z,YPM IZ 044139,Maldanidae; YPM IZ 044139; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Maldanidae,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,marine bristleworms; segmented worms; animals,,,,,,,Maldanidae,
2926292,urn:uuid:f2c84f3c-6529-4b26-988f-7ec5ef25815a,2016-03-09T10:37:09.000Z,YPM IZ 000227.AN,"Marphysa sanguinea; YPM IZ 000227.AN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Addison E. Verrill; 1870-10",Marphysa sanguinea,Addison E. Verrill,1870-10,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",,marine bristleworms; segmented worms; animals,,,,,Marian H. Pettibone,,Marphysa sanguinea,Det. by: Marian H. Pettibone 1962
3375177,urn:uuid:26fcfaf0-1178-489b-a95e-cdc9dc58a744,2016-03-06T17:10:26.000Z,YPM IZ 055168,"Marshallora nigrocincta; YPM IZ 055168; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Addison E. Verrill; 1873",Marshallora nigrocincta,Addison E. Verrill,2/15/1905,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",,snails and slugs; molluscs; animals,,,,,,,Marshallora nigrocincta|Triphora nigrocincta,|
2901395,urn:uuid:7dc40516-5b59-4d5b-99cc-ec460e804a3e,2016-03-07T11:41:34.000Z,YPM IZ 037780,Meckelia rosea; YPM IZ 037780; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven; Savin Rock; Addison E. Verrill; 1871-10,Meckelia rosea,Addison E. Verrill,1871-10,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,West Haven,Savin Rock,anoplan nemertines; ribbon worms; animals,,,,,,,Meckelia rosea,
2901399,urn:uuid:cf6f94c7-0676-4f4f-882a-e7ca1784e6ce,2016-03-09T10:37:09.000Z,YPM IZ 037784,Meckelia rosea; YPM IZ 037784; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven; Savin Rock; Addison E. Verrill; 1872-05,Meckelia rosea,Addison E. Verrill,1872-05,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,West Haven,Savin Rock,anoplan nemertines; ribbon worms; animals,,,,,,,Meckelia rosea,
2901372,urn:uuid:1ca580ff-92e5-4262-a7be-f56b24914e7f,2016-03-06T17:10:26.000Z,YPM IZ 037757,Meckelia; YPM IZ 037757; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Meckelia,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,anoplan nemertines; ribbon worms; animals,,,,,,,Meckelia,
2901373,urn:uuid:6af3c7cd-1578-4be2-8110-be94be124726,2016-03-07T11:41:34.000Z,YPM IZ 037758,Meckelia; YPM IZ 037758; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Meckelia,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,anoplan nemertines; ribbon worms; animals,,,,,,,Meckelia,
2877344,urn:uuid:e93cc2f6-6d56-438b-b82e-b0b8c46b323d,2019-02-12T23:18:56.000Z,YPM IZ 000513.GP,Melampus bidentalus; YPM IZ 000513.GP; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; A. E. Verrill and class,Melampus bidentalus,A. E. Verrill and class,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,snails and slugs; molluscs; animals,,,,,,,Melampus bidentalus,
2952824,urn:uuid:8afbf64c-13a7-4d6a-b332-021fbd2dea65,2019-01-11T23:19:15.000Z,YPM IZ 008039.CR,"Melita nitida; YPM IZ 008039.CR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Verrill, A. E.; 1873-05-05",Melita nitida,"Verrill, A. E.",1873-05-05,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,gammaridean amphipods; amphipods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Melita nitida,Det. by: Eric A. Lazo-Wasem
2945763,urn:uuid:7dfe0d68-8462-4f36-89a8-b6c468accf39,2017-06-24T23:59:35.000Z,YPM IZ 009504.CN,"Metridium senile; YPM IZ 009504.CN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Verrill, A. E.",Metridium senile,"Verrill, A. E.",,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,sea anemones; zoanthids; stony corals and anemones; cnidarians; animals,,,,,,,Metridium senile|Metridium marginatum,|Det. by: Addison E. Verrill
2945771,urn:uuid:c333ec64-73a9-4ad8-b6fa-c0eb7b300789,2019-02-12T23:18:56.000Z,YPM IZ 009512.CN,"Metridium senile; YPM IZ 009512.CN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Verrill, A. E.; 1881-05-21",Metridium senile,"Verrill, A. E.",1881-05-21,41.27455087,-72.96366179,WGS84,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",,sea anemones; zoanthids; stony corals and anemones; cnidarians; animals,,,,,,,Metridium senile|Metridium marginatum,|Det. by: Addison E. Verrill
2945772,urn:uuid:0ee4f889-7a0c-4aec-8008-9c1b125bff7b,2017-06-24T23:59:35.000Z,YPM IZ 009513.CN,"Metridium senile; YPM IZ 009513.CN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Thimble Islands; Outer Island; Verrill, A. E.",Metridium senile,"Verrill, A. E.",,41.27900056,-72.79675835,WGS84,North America,USA,Connecticut,New Haven County,"Branford, Thimble Islands",Outer Island,sea anemones; zoanthids; stony corals and anemones; cnidarians; animals,,,,,,,Metridium senile|Metridium marginatum,|Det. by: Addison E. Verrill
2956402,urn:uuid:43f56a53-1a84-4a21-9db6-be154d396b74,2015-12-08T23:29:26.000Z,YPM IZ 000481.PR,Microciona prolifera; YPM IZ 000481.PR; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Addison E. Verrill,Microciona prolifera,Addison E. Verrill,,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,New Haven,,demosponges; sponges; animals,,,,,,,Microciona prolifera,
2899313,urn:uuid:55bb270a-b691-4d99-bde6-fa7a9f539033,2019-02-12T23:18:56.000Z,YPM IZ 000550.TN,"Molgula manhattensis; YPM IZ 000550.TN; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, New Haven Harbor; Verrill, A. E.; 1866",Molgula manhattensis,"Verrill, A. E.",2/8/1905,41.30723064,-72.92453112,WGS84,North America,USA,Connecticut,New Haven County,"New Haven, New Haven Harbor",,sea squirts; tunicates; chordates; animals,,,,,,,Molgula manhattensis|Caesira manhattensis|Molgula manhattensis,"|HYPOTYPE. See: Van Name, Willard G. 1912. Simple Ascidians of the Coast of New England and Neighboring British Provinces. Proceedings of the Boston Society of Natural History. 34 (13): 439-619, pls. 43-73.|"
