id,occurrence_id,last_modified,callnumber,title,scientificname,collector,collecting_date,latitude,longitude,datum,geographic_continent,geographic_country,geographic_stateprovince,geographic_county,geographic_municipality,geographic_locality,common_name,type,format,era,geographic_culture,identified_by,identification_references,previous_identifications,associated_references
4362460,urn:uuid:aab8bf2d-ceef-4d1b-8c26-28cee51be705,2017-07-31T16:32:53.000Z,YPM IZ 096784,"Idotea balthica; YPM IZ 096784; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Tidepools near Bradley Point rocks; Elder, L. E.; Culligan, C. R.; 2017-06-21",Idotea balthica,"Elder, L. E.; Culligan, C. R.",6/21/2017,41.251694,-72.957133,,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",Tidepools near Bradley Point rocks,isopods; malacostracans; crustaceans; arthropods; animals,,,,,Casey R. Culligan,,Idotea balthica,Det. by: Casey R. Culligan 2017
4366357,urn:uuid:6bac7008-b3ab-4845-a9eb-bfc90b6bbb97,2019-01-11T23:19:15.000Z,YPM IZ 097791,"Idotea balthica; YPM IZ 097791; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Rocky area west side of Bradley Point; Elder, L. E.; Culligan, C. R.; 2017-06-30",Idotea balthica,"Elder, L. E.; Culligan, C. R.",6/30/2017,41.252228,-72.956392,,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",Rocky area west side of Bradley Point,isopods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Idotea balthica,Det. by: Eric A. Lazo-Wasem
4366356,urn:uuid:0b88a598-954e-4fcf-9e7b-7a7ded25758f,2019-01-11T23:19:15.000Z,YPM IZ 097792,"Idotea balthica; YPM IZ 097792; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Rocky area west side of Bradley Point; Elder, L. E.; Culligan, C. R.; 2017-06-30",Idotea balthica,"Elder, L. E.; Culligan, C. R.",6/30/2017,41.252228,-72.956392,,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",Rocky area west side of Bradley Point,isopods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Idotea balthica,Det. by: Eric A. Lazo-Wasem
4369423,urn:uuid:393c99e4-3175-42d3-beaa-d7e12511b40a,2019-01-11T23:19:15.000Z,YPM IZ 098888,"Idotea balthica; YPM IZ 098888; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; Collection below low tide line along beach and western breakwall rocks; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; 2017-07-12",Idotea balthica,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.",7/12/2017,41.2475,-72.9039,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",Collection below low tide line along beach and western breakwall rocks,isopods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Idotea balthica,Det. by: Eric A. Lazo-Wasem 2017
4369424,urn:uuid:5de9689c-6dea-4fa8-8e2f-d459a10f2a42,2019-01-11T23:19:15.000Z,YPM IZ 098889,"Idotea balthica; YPM IZ 098889; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; Collection below low tide line along beach and western breakwall rocks; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; 2017-07-12",Idotea balthica,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.",7/12/2017,41.2475,-72.9039,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",Collection below low tide line along beach and western breakwall rocks,isopods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Idotea balthica,Det. by: Eric A. Lazo-Wasem 2017
4370369,urn:uuid:09d1e415-904d-44da-ad12-8c71cf0f0d13,2019-01-11T23:19:15.000Z,YPM IZ 098898,"Idotea balthica; YPM IZ 098898; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; Collection below low tide line along beach and western breakwall rocks; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; 2017-07-12",Idotea balthica,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.",7/12/2017,41.2475,-72.9039,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",Collection below low tide line along beach and western breakwall rocks,isopods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Idotea balthica,Det. by: Eric A. Lazo-Wasem 2017
4371228,urn:uuid:9a8d54b7-5db4-4644-b13c-036b9b9f18f7,2017-10-24T23:16:20.000Z,YPM IZ 099170,"Idotea balthica; YPM IZ 099170; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; Collection below low tide line along beach and western breakwall rocks; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; 2017-07-12",Idotea balthica,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.",7/12/2017,41.2475,-72.9039,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",Collection below low tide line along beach and western breakwall rocks,isopods; malacostracans; crustaceans; arthropods; animals,,,,,,,Idotea balthica,
4377032,urn:uuid:38cbd01d-5ede-4032-9bd2-72dd44963cbe,2017-08-15T23:15:43.000Z,YPM IZ 100887,"Idotea balthica; YPM IZ 100887; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Outer Island; North East side along the shore near the docks; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; Palffy-Muhoray, N. M.; 2017-07-27",Idotea balthica,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.; Palffy-Muhoray, N. M.",7/27/2017,41.242,-72.76,,North America,USA,Connecticut,New Haven County,"Branford, Outer Island",North East side along the shore near the docks,isopods; malacostracans; crustaceans; arthropods; animals,,,,,Leanne E. Elder,,Idotea balthica,Det. by: Leanne E. Elder 2017
4383765,urn:uuid:3b06585e-581a-4507-8e73-07cc62ce9333,2017-08-24T23:16:56.000Z,YPM IZ 101827,"Idotea balthica; YPM IZ 101827; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New London County; Groton, Noank; Small park next to Noank Historical Society at end of Main Street; Rojas, L. M.; Boardman, R. E.; 2017-08-15",Idotea balthica,"Rojas, L. M.; Boardman, R. E.",8/15/2017,41.325261,-71.984478,,North America,USA,Connecticut,New London County,"Groton, Noank",Small park next to Noank Historical Society at end of Main Street,isopods; malacostracans; crustaceans; arthropods; animals,,,,,Lourdes M. Rojas,,Idotea balthica,Det. by: Lourdes M. Rojas 2017
4383751,urn:uuid:73f7cf8d-9134-4008-a070-171ab271c1a7,2019-01-11T23:19:15.000Z,YPM IZ 101808,"Idotea metallica; YPM IZ 101808; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Outer Island; Collection along shore on Southwest side; Elder, L. E.; Culligan, C. R.; Lazo-Wasem, E. A.; 2017-08-17",Idotea metallica,"Elder, L. E.; Culligan, C. R.; Lazo-Wasem, E. A.",8/17/2017,41.242,-72.76048,,North America,USA,Connecticut,New Haven County,"Branford, Outer Island",Collection along shore on Southwest side,isopods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Idotea metallica,Det. by: Eric A. Lazo-Wasem 2017
4368922,urn:uuid:2d024836-34de-4685-be90-65f881ce6202,2019-01-11T23:19:15.000Z,YPM IZ 098607,"Idotea phosphorea; YPM IZ 098607; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; Collection along shore near the lighthouse and on western breakwall rocks; Elder, L. E.; Rojas, L. M.; 2017-07-10",Idotea phosphorea,"Elder, L. E.; Rojas, L. M.",7/10/2017,75.9042,-41.2475,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",Collection along shore near the lighthouse and on western breakwall rocks,isopods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Idotea phosphorea,Det. by: Eric A. Lazo-Wasem 2017
4370580,urn:uuid:35fb8f26-bd3e-4031-ab63-e40f3d04f910,2019-01-11T23:19:15.000Z,YPM IZ 099160,"Idotea phosphorea; YPM IZ 099160; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; Collection below low tide line along beach and western breakwall rocks; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; 2017-07-12",Idotea phosphorea,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.",7/12/2017,41.2475,-72.9039,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",Collection below low tide line along beach and western breakwall rocks,isopods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Idotea phosphorea,Det. by: Eric A. Lazo-Wasem 2017
4363611,urn:uuid:402a67d6-2b1d-44c0-9699-fd3e69009792,2017-09-06T15:04:38.000Z,YPM IZ 097053,"Ilyanassa obsoleta; YPM IZ 097053; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Tidepools near Bradley Point rocks; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; 2017-06-26",Ilyanassa obsoleta,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.",6/26/2017,41.2517,-72.9572,,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",Tidepools near Bradley Point rocks,snails and slugs; molluscs; animals,,,,,Leanne E. Elder,,Ilyanassa obsoleta,Det. by: Leanne E. Elder 2017
4363586,urn:uuid:eefe1d6a-8ec9-4c92-bdff-c715165124d2,2017-09-07T10:24:04.000Z,YPM IZ 097058,"Ilyanassa obsoleta; YPM IZ 097058; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Tidepools near Bradley Point rocks; Elder, L. E.; Culligan, C. R.; 2017-06-21",Ilyanassa obsoleta,"Elder, L. E.; Culligan, C. R.",6/21/2017,41.251694,-72.957133,,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",Tidepools near Bradley Point rocks,snails and slugs; molluscs; animals,,,,,Casey R. Culligan,,Ilyanassa obsoleta,Det. by: Casey R. Culligan 2017
4364851,urn:uuid:b46e5e75-c5eb-49db-a845-af1c997ff310,2017-09-07T10:24:04.000Z,YPM IZ 097449,"Ilyanassa obsoleta; YPM IZ 097449; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Tidepools near Bradley Point rocks; Elder, L. E.; Culligan, C. R.; 2017-06-21",Ilyanassa obsoleta,"Elder, L. E.; Culligan, C. R.",6/21/2017,41.251694,-72.957133,,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",Tidepools near Bradley Point rocks,snails and slugs; molluscs; animals,,,,,Casey R. Culligan,,Ilyanassa obsoleta,Det. by: Casey R. Culligan 2017
4364831,urn:uuid:7496f9bb-84d7-4b55-a46e-a06498c9cc0a,2017-09-07T10:49:39.000Z,YPM IZ 097459,"Ilyanassa trivittata; YPM IZ 097459; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Tidepools near Bradley Point rocks; Elder, L. E.; Culligan, C. R.; 2017-06-21",Ilyanassa trivittata,"Elder, L. E.; Culligan, C. R.",6/21/2017,41.251694,-72.957133,,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",Tidepools near Bradley Point rocks,snails and slugs; molluscs; animals,,,,,Casey R. Culligan,,Ilyanassa trivittata,Det. by: Casey R. Culligan 2017
4369178,urn:uuid:5afd68ba-3e91-461a-8d21-8b813aa40b54,2019-01-11T23:19:15.000Z,YPM IZ 098576,"Jassa falcata; YPM IZ 098576; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; Collection along shore near the lighthouse and on western breakwall rocks; Elder, L. E.; Rojas, L. M.; 2017-07-10",Jassa falcata,"Elder, L. E.; Rojas, L. M.",7/10/2017,75.9042,-41.2475,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",Collection along shore near the lighthouse and on western breakwall rocks,gammaridean amphipods; amphipods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Jassa falcata,Det. by: Eric A. Lazo-Wasem 2017
4375238,urn:uuid:68514cb2-70cd-4d0c-ae62-8b952c214bde,2019-01-11T23:19:15.000Z,YPM IZ 100548,"Jassa falcata; YPM IZ 100548; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Outer Island; Southwest side of island along shore and in tide pools; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; Palffy-Muhoray, N. M.; 2017-07-27",Jassa falcata,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.; Palffy-Muhoray, N. M.",7/27/2017,41.241,-72.76,,North America,USA,Connecticut,New Haven County,"Branford, Outer Island",Southwest side of island along shore and in tide pools,gammaridean amphipods; amphipods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Jassa falcata,Det. by: Eric A. Lazo-Wasem 2017
4375507,urn:uuid:b949d40d-60dc-40ef-a18d-48364e7fd01e,2019-01-11T23:19:15.000Z,YPM IZ 100613,"Jassa falcata; YPM IZ 100613; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Outer Island; Scraped off floating dock on northeast side; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; Palffy-Muhoray, N. M.; 2017-07-27",Jassa falcata,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.; Palffy-Muhoray, N. M.",7/27/2017,41.242,-72.76,,North America,USA,Connecticut,New Haven County,"Branford, Outer Island",Scraped off floating dock on northeast side,gammaridean amphipods; amphipods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Jassa falcata,Det. by: Eric A. Lazo-Wasem 2017
4376189,urn:uuid:aa5d48f9-2b21-4812-a187-91ee74f0ab47,2019-01-11T23:19:15.000Z,YPM IZ 100732,"Jassa falcata; YPM IZ 100732; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Outer Island; Scraped off floating dock on northeast side; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; Palffy-Muhoray, N. M.; 2017-07-27",Jassa falcata,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.; Palffy-Muhoray, N. M.",7/27/2017,41.242,-72.76,,North America,USA,Connecticut,New Haven County,"Branford, Outer Island",Scraped off floating dock on northeast side,gammaridean amphipods; amphipods; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Jassa falcata,Det. by: Eric A. Lazo-Wasem 2017
4365299,urn:uuid:336559bb-14f2-43e2-be3f-e39bbc0c12ac,2017-09-07T10:47:50.000Z,YPM IZ 097503,"Lacuna vincta; YPM IZ 097503; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Tidepools near Bradley Point rocks; Elder, L. E.; Culligan, C. R.; 2017-06-21",Lacuna vincta,"Elder, L. E.; Culligan, C. R.",6/21/2017,41.251694,-72.957133,,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",Tidepools near Bradley Point rocks,snails and slugs; molluscs; animals,,,,,Casey R. Culligan,,Lacuna vincta,Det. by: Casey R. Culligan 2017
4369887,urn:uuid:bc98eac8-8812-4fb8-ae89-53494b2a1e09,2017-09-07T10:47:50.000Z,YPM IZ 098791,"Lacuna vincta; YPM IZ 098791; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; Collection along shore near the lighthouse and on western breakwall rocks; Elder, L. E.; Rojas, L. M.; 2017-07-10",Lacuna vincta,"Elder, L. E.; Rojas, L. M.",7/10/2017,75.9042,-41.2475,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",Collection along shore near the lighthouse and on western breakwall rocks,snails and slugs; molluscs; animals,,,,,Leanne E. Elder,,Lacuna vincta,Det. by: Leanne E. Elder 2017
4371047,urn:uuid:a98b0160-b013-4762-b28d-106d8118bc22,2017-09-01T10:00:38.000Z,YPM IZ 099223,"Lacuna vincta; YPM IZ 099223; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks; Elder, L. E.; Culligan, C. R.; 2017-07-11",Lacuna vincta,"Elder, L. E.; Culligan, C. R.",7/11/2017,72.904,-41.2475,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,snails and slugs; molluscs; animals,,,,,Leanne E. Elder,,Lacuna vincta,Det. by: Leanne E. Elder 2017
4386347,urn:uuid:17da46e7-30f4-467f-b101-d9086f17ea07,2017-09-07T10:47:51.000Z,YPM IZ 101845,"Lacuna vincta; YPM IZ 101845; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New London County; Groton, Noank; Small park next to Noank Historical Society at end of Main Street; Rojas, L. M.; Boardman, R. E.; 2017-08-15",Lacuna vincta,"Rojas, L. M.; Boardman, R. E.",8/15/2017,41.325261,-71.984478,,North America,USA,Connecticut,New London County,"Groton, Noank",Small park next to Noank Historical Society at end of Main Street,snails and slugs; molluscs; animals,,,,,Casey R. Culligan,,Lacuna vincta,Det. by: Casey R. Culligan 2017
4415314,urn:uuid:09be209e-b705-4809-b833-a19473cfdcfc,2019-01-11T23:19:15.000Z,YPM IZ 102008,"Lacuna vincta; YPM IZ 102008; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Outer Island; Collection along shore on Southwest side; Elder, L. E.; Culligan, C. R.; Lazo-Wasem, E. A.; 2017-08-17",Lacuna vincta,"Elder, L. E.; Culligan, C. R.; Lazo-Wasem, E. A.",8/17/2017,41.242,-72.76048,,North America,USA,Connecticut,New Haven County,"Branford, Outer Island",Collection along shore on Southwest side,snails and slugs; molluscs; animals,,,,,Eric A. Lazo-Wasem,,Lacuna vincta,Det. by: Eric A. Lazo-Wasem 2017
4415889,urn:uuid:9ac7a3cb-2ace-45b5-b0f4-26b410fa7029,2019-01-11T23:19:15.000Z,YPM IZ 102017,"Lacuna vincta; YPM IZ 102017; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Yale Coastal Field Station; Elder, L. E.; Culligan, C. R.; Boardman, R. E.; 2017-08-09",Lacuna vincta,"Elder, L. E.; Culligan, C. R.; Boardman, R. E.",8/9/2017,41.254,-72.73,,North America,USA,Connecticut,New Haven County,"Branford, Yale Coastal Field Station",,snails and slugs; molluscs; animals,,,,,Eric A. Lazo-Wasem,,Lacuna vincta,Det. by: Eric A. Lazo-Wasem 2017
4416755,urn:uuid:d3a28173-a94e-4fd7-8280-53ce7dfbc3f2,2019-01-11T23:19:15.000Z,YPM IZ 102044,"Lacuna vincta; YPM IZ 102044; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New London County; Groton, Noank; Small park next to Noank Historical Society at end of Main Street; Rojas, L. M.; Boardman, R. E.; 2017-08-24",Lacuna vincta,"Rojas, L. M.; Boardman, R. E.",8/24/2017,41.3253,-71.9844,,North America,USA,Connecticut,New London County,"Groton, Noank",Small park next to Noank Historical Society at end of Main Street,snails and slugs; molluscs; animals,,,,,Eric A. Lazo-Wasem,,Lacuna vincta,Det. by: Eric A. Lazo-Wasem 2017
4365981,urn:uuid:8daf6d53-afa4-4674-854b-cfa340ec9dcf,2019-01-11T23:19:15.000Z,YPM IZ 097781,"Leitoscoloplos fragilis; YPM IZ 097781; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Rocky area west side of Bradley Point; Elder, L. E.; Culligan, C. R.; 2017-06-30",Leitoscoloplos fragilis,"Elder, L. E.; Culligan, C. R.",6/30/2017,41.252228,-72.956392,,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",Rocky area west side of Bradley Point,marine bristleworms; segmented worms; animals,,,,,Eric A. Lazo-Wasem,,Leitoscoloplos fragilis,Det. by: Eric A. Lazo-Wasem
4366380,urn:uuid:11c45adc-5cfc-44de-be66-bddb0ed85669,2019-01-11T23:19:15.000Z,YPM IZ 097790,"Leitoscoloplos fragilis; YPM IZ 097790; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Tidepools near Bradley Point rocks; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; 2017-06-26",Leitoscoloplos fragilis,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.",6/26/2017,41.2517,-72.9572,,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",Tidepools near Bradley Point rocks,marine bristleworms; segmented worms; animals,,,,,Eric A. Lazo-Wasem,,Leitoscoloplos fragilis,Det. by: Eric A. Lazo-Wasem 2017
4371431,urn:uuid:2cda5bdb-37ff-4468-aa3e-6b8824ab1d27,2019-01-11T23:19:15.000Z,YPM IZ 099594,"Leitoscoloplos robustus; YPM IZ 099594; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; 2017-07-18",Leitoscoloplos robustus,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.",7/18/2017,41.286322,-72.923711,,North America,USA,Connecticut,New Haven County,New Haven,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial",marine bristleworms; segmented worms; animals,,,,,Eric A. Lazo-Wasem,,Leitoscoloplos robustus,Det. by: Eric A. Lazo-Wasem 2017
4373325,urn:uuid:8f3bb553-a618-42f9-a4c5-5d248afa17f9,2019-01-11T23:19:15.000Z,YPM IZ 100072,"Leitoscoloplos robustus; YPM IZ 100072; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven; Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; 2017-07-18",Leitoscoloplos robustus,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.",7/18/2017,41.286322,-72.923711,,North America,USA,Connecticut,New Haven County,New Haven,"Long Wharf, along the marsh grass and fresh water drainage behind Vietnam Memorial",marine bristleworms; segmented worms; animals,,,,,Eric A. Lazo-Wasem,,Leitoscoloplos robustus,Det. by: Eric A. Lazo-Wasem 2017
4361873,urn:uuid:70f2f67a-f6f4-40c0-b3f6-a0bb90a9e0a6,2019-05-29T13:44:36.000Z,YPM IZ 097008,"Lepidonotus sublevis; YPM IZ 097008; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Tidepools near Bradley Point rocks; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; 2017-06-26",Lepidonotus sublevis,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.",6/26/2017,41.2517,-72.9572,,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",Tidepools near Bradley Point rocks,marine bristleworms; segmented worms; animals,,,,,Leanne E. Elder,,Lepidonotus sublevis,Det. by: Leanne E. Elder 2017
4373203,urn:uuid:9295a7d1-82d9-42bf-9b47-5c5c13070f7d,2017-09-01T10:29:59.000Z,YPM IZ 100008,"Leptuca pugilator; YPM IZ 100008; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; Branford, Stony Creek; Stony Creek under the trolley bridge; Elder, L. E.; Kumara, M.; 2017-07-20",Leptuca pugilator,"Elder, L. E.; Kumara, M.",7/20/2017,41.269553,-72.757243,,North America,USA,Connecticut,New Haven County,"Branford, Stony Creek",Stony Creek under the trolley bridge,fiddler crabs; crabs; crabs and shrimps; malacostracans; crustaceans; arthropods; animals,,,,,"Eric A. Lazo-Wasem, Leanne E. Elder",,Leptuca pugilator,"Det. by: Eric A. Lazo-Wasem, Leanne E. Elder 2017"
4373555,urn:uuid:390a7489-c21c-489e-b1e1-b38a702acb79,2017-11-02T10:16:09.000Z,YPM IZ 100155,"Leptuca pugilator; YPM IZ 100155; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; Digging along the beach North of the Lighthouse and near western breakwall; Elder, L. E.; Rojas, L. M.; Elder, G.; 2017-07-24",Leptuca pugilator,"Elder, L. E.; Rojas, L. M.; Elder, G.",7/24/2017,72.9039,-41.2475,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",Digging along the beach North of the Lighthouse and near western breakwall,fiddler crabs; crabs; crabs and shrimps; malacostracans; crustaceans; arthropods; animals,,,,,Leanne E. Elder,,Leptuca pugilator,Det. by: Leanne E. Elder 2017
4373552,urn:uuid:29a25ef5-a290-41e7-897b-5745868a0b80,2017-11-02T10:16:18.000Z,YPM IZ 100156,"Leptuca pugilator; YPM IZ 100156; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; Digging along the beach North of the Lighthouse and near western breakwall; Elder, L. E.; Rojas, L. M.; Elder, G.; 2017-07-24",Leptuca pugilator,"Elder, L. E.; Rojas, L. M.; Elder, G.",7/24/2017,72.9039,-41.2475,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",Digging along the beach North of the Lighthouse and near western breakwall,fiddler crabs; crabs; crabs and shrimps; malacostracans; crustaceans; arthropods; animals,,,,,Leanne E. Elder,,Leptuca pugilator,Det. by: Leanne E. Elder 2017
4374501,urn:uuid:57dc582b-9084-41fe-af6b-543117292f06,2017-11-02T10:17:30.000Z,YPM IZ 100508,"Leptuca pugilator; YPM IZ 100508; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; New Haven, Lighthouse Point; East side of park in marsh area near the freshwater outlet; Rojas, L. M.; 2017-07-26",Leptuca pugilator,"Rojas, L. M.",7/26/2017,41.247,-72.899,,North America,USA,Connecticut,New Haven County,"New Haven, Lighthouse Point",East side of park in marsh area near the freshwater outlet,fiddler crabs; crabs; crabs and shrimps; malacostracans; crustaceans; arthropods; animals,,,,,Leanne E. Elder,,Leptuca pugilator,Det. by: Leanne E. Elder 20171
4363612,urn:uuid:adf463e1-0a8c-4613-ab4f-d2d5620f70ff,2017-09-08T11:30:18.000Z,YPM IZ 097052,"Libinia dubia; YPM IZ 097052; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Tidepools near Bradley Point rocks; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; 2017-06-26",Libinia dubia,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.",6/26/2017,41.2517,-72.9572,,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",Tidepools near Bradley Point rocks,crabs; crabs and shrimps; malacostracans; crustaceans; arthropods; animals,,,,,Casey R. Culligan,,Libinia dubia,Det. by: Casey R. Culligan 2017
4363878,urn:uuid:5ef4958f-28e6-4a8b-b31a-f29ed7124ca1,2019-01-11T23:19:15.000Z,YPM IZ 097412,"Libinia emarginata; YPM IZ 097412; North America; Atlantic Ocean; Long Island Sound; USA; Connecticut; New Haven County; West Haven, Savin Rock; Tidepools near Bradley Point rocks; Elder, L. E.; Culligan, C. R.; Rojas, L. M.; 2017-06-26",Libinia emarginata,"Elder, L. E.; Culligan, C. R.; Rojas, L. M.",6/26/2017,41.2517,-72.9572,,North America,USA,Connecticut,New Haven County,"West Haven, Savin Rock",Tidepools near Bradley Point rocks,crabs; crabs and shrimps; malacostracans; crustaceans; arthropods; animals,,,,,Eric A. Lazo-Wasem,,Libinia emarginata,Det. by: Eric A. Lazo-Wasem 2017
